track_id:0
945.75,644.75,981.50,201.86,0.22
945.25,644.50,885.00,200.45,0.41
945.62,644.62,847.50,199.09,0.53
945.88,644.25,952.00,197.85,0.58
946.25,644.50,1002.50,198.81,0.23
945.50,644.12,780.50,196.85,0.49
945.88,644.62,816.50,196.25,0.52
946.50,644.50,771.00,201.94,0.42
946.50,644.00,772.00,200.24,0.12
946.38,644.38,783.50,199.04,0.42
946.38,644.38,862.50,200.71,0.24
945.50,644.25,837.50,202.19,0.24
946.75,644.12,1004.50,197.87,0.20
946.50,643.62,946.50,201.79,0.45
946.00,644.00,839.50,199.90,0.49
946.00,644.38,950.50,196.54,0.64
946.38,643.38,946.00,199.29,0.47
946.25,644.00,911.00,200.23,0.60
946.12,644.00,1010.00,196.72,0.57
945.88,643.88,1074.00,193.97,0.70
945.00,644.25,849.00,203.37,0.56
944.50,644.12,1031.00,193.03,0.61
944.62,644.38,1145.50,199.18,0.65
945.12,643.62,1036.00,198.81,0.54
944.50,643.75,991.00,197.75,0.22
track_id:439
142.00,645.00,1083.50,191.01,0.42
141.62,645.62,977.50,192.43,0.60
142.12,645.62,958.50,192.35,0.38
142.38,645.00,918.00,190.08,0.00
142.38,645.12,1030.00,189.85,0.72
142.00,645.12,1067.00,185.41,0.39
142.25,645.38,1039.50,183.52,0.23
142.62,645.25,1025.50,179.26,0.39
142.25,645.12,1031.00,182.74,0.38
142.38,645.12,1004.00,183.36,0.57
143.00,645.12,921.50,188.75,0.48
143.12,645.50,865.00,187.34,0.46
143.12,645.38,832.00,186.02,0.40
142.75,645.25,777.50,190.36,0.25
142.88,645.38,813.50,189.24,0.00
142.62,645.50,821.50,191.43,0.41
142.12,645.12,808.50,190.12,0.65
142.12,644.50,791.50,188.71,0.70
142.38,644.12,828.00,190.29,0.54
142.12,644.00,782.00,184.12,0.45
142.38,644.00,840.00,194.54,0.72
142.38,644.25,954.50,187.05,0.58
142.75,644.25,920.00,188.24,0.71
142.88,644.50,867.00,193.64,0.51
142.75,644.50,851.50,192.69,0.65
141.38,644.88,982.00,171.93,0.57
141.00,644.25,858.50,185.80,0.65
141.12,644.25,771.00,187.13,0.65
141.12,643.75,828.50,187.60,0.65
142.00,643.88,938.50,185.05,0.67
track_id:440
195.38,644.75,1670.00,197.69,0.44
194.38,644.75,1335.00,204.40,0.22
194.25,646.12,1231.50,204.63,0.31
193.50,646.12,1124.00,202.36,0.58
194.00,646.62,1064.50,201.35,0.23
193.38,647.50,1173.00,201.00,0.55
194.12,647.25,1097.00,196.67,0.27
194.25,647.50,1041.00,202.68,0.46
194.25,647.75,908.00,204.51,0.61
194.00,649.25,824.50,202.33,0.40
194.38,649.62,865.00,195.25,0.63
193.25,649.25,1184.50,195.07,0.81
193.88,650.12,1094.50,201.92,0.77
192.88,649.75,1147.50,200.00,0.77
192.12,649.75,1118.50,196.75,0.86
191.00,649.88,1336.00,193.27,0.80
191.25,650.25,1202.50,197.16,0.83
190.62,650.75,1182.50,199.27,0.47
190.00,650.25,1094.50,196.39,0.77
190.50,649.75,1227.00,199.24,0.89
190.50,649.88,1431.00,195.87,0.86
189.62,650.00,1511.50,196.03,0.87
190.12,649.62,1276.00,192.99,0.91
190.88,649.88,1288.50,199.45,0.85
189.50,649.62,1420.50,194.63,0.92
188.75,651.00,1350.00,187.21,0.95
187.88,650.38,1192.50,195.21,0.87
188.75,651.25,1256.50,194.39,0.91
189.12,651.50,1423.50,193.35,0.91
188.38,651.50,1510.00,186.12,0.95
track_id:441
995.25,644.00,1087.00,193.00,0.65
995.50,644.62,1167.00,190.07,0.69
995.12,644.25,1025.50,194.67,0.23
995.75,643.75,959.00,186.95,0.75
996.25,643.25,915.00,197.04,0.33
995.75,644.00,955.50,195.65,0.49
995.88,644.00,1029.50,188.26,0.69
996.00,643.50,937.50,193.76,0.46
996.75,644.38,1154.00,188.17,0.87
996.00,643.62,1270.50,180.66,0.88
995.75,642.88,1181.50,190.94,0.87
996.38,644.00,1122.50,188.28,0.85
996.38,644.00,1133.00,193.60,0.88
996.75,643.88,1063.50,194.60,0.84
997.00,644.38,1107.00,192.14,0.86
996.88,644.00,1203.50,184.05,0.89
995.75,643.75,1107.50,190.68,0.86
996.25,643.12,1031.00,185.81,0.80
996.38,642.75,1119.50,190.48,0.84
996.00,642.88,1188.50,186.06,0.84
995.38,643.75,1159.50,183.30,0.86
995.12,642.62,1326.50,180.44,0.89
995.00,641.88,1113.50,182.31,0.77
996.00,643.38,1138.00,181.18,0.89
995.25,642.88,1343.50,184.39,0.88
995.00,643.00,1211.50,182.51,0.87
994.50,642.25,1421.00,178.16,0.89
995.38,643.38,1109.00,183.89,0.79
996.25,643.00,1233.50,180.98,0.81
996.00,643.75,1204.00,187.02,0.84
track_id:442
1129.75,643.38,958.00,185.65,0.66
1129.38,643.88,854.00,188.02,0.68
1129.75,643.62,860.00,188.40,0.62
1130.00,643.38,847.00,193.76,0.68
1130.38,643.00,765.00,191.70,0.66
1129.62,643.25,830.50,193.67,0.59
1129.62,643.25,726.00,192.21,0.64
1129.62,643.38,725.50,190.27,0.21
1129.62,643.38,829.00,193.54,0.63
1129.88,643.25,697.00,185.41,0.00
1130.25,643.12,833.50,189.59,0.68
1130.50,643.12,639.00,181.32,0.58
1130.38,643.75,819.50,192.59,0.59
1131.00,643.12,837.50,195.82,0.72
1130.88,643.38,778.00,195.73,0.71
1131.00,643.62,855.50,193.81,0.68
1130.50,643.25,807.50,192.61,0.66
1130.88,643.00,756.00,190.73,0.68
1130.88,642.50,755.50,194.49,0.73
1130.38,642.75,847.50,190.81,0.70
1130.75,643.38,867.00,197.23,0.55
1130.75,642.25,954.00,192.65,0.72
1130.62,643.12,923.00,194.20,0.77
1130.75,643.00,856.00,190.70,0.70
1130.62,643.00,950.50,191.79,0.57
1129.62,643.50,984.00,189.07,0.23
1129.88,642.62,850.50,195.44,0.62
1130.12,642.38,973.00,192.04,0.79
1130.00,642.50,1031.00,193.24,0.60
1129.62,642.25,886.50,194.19,0.55
track_id:443
134.50,644.12,1161.00,194.46,0.44
134.25,644.50,1022.50,198.86,0.33
134.88,644.38,935.00,199.55,0.47
135.12,644.00,958.50,195.30,0.63
135.38,644.12,911.00,197.32,0.27
134.62,644.25,952.50,191.81,0.40
135.00,644.00,916.00,195.20,0.00
135.62,644.12,954.50,193.81,0.34
135.38,644.00,968.50,191.19,0.43
135.25,644.12,983.50,195.91,0.57
135.50,643.75,972.50,192.11,0.38
136.12,644.12,979.00,192.71,0.39
136.00,644.12,895.00,192.13,0.57
135.75,643.62,974.50,192.57,0.43
136.12,644.00,879.00,193.41,0.29
135.62,644.12,873.00,195.10,0.40
135.00,643.75,912.50,191.27,0.34
135.00,643.50,902.50,195.54,0.59
135.12,643.25,855.00,196.97,0.40
134.62,643.38,926.00,195.89,0.66
135.00,643.62,944.50,196.42,0.54
135.00,643.38,898.50,196.12,0.55
135.38,643.50,867.00,199.19,0.59
135.50,643.50,807.50,199.17,0.00
135.50,643.38,821.50,197.57,0.34
134.25,643.00,923.00,186.53,0.58
133.75,643.75,856.50,187.27,0.35
134.50,643.38,725.50,199.27,0.42
134.38,642.25,849.50,195.29,0.55
135.00,642.38,930.00,186.31,0.73
track_id:444
1011.50,643.62,1227.50,189.30,0.47
1011.25,643.62,1132.50,194.01,0.39
1011.62,644.12,1066.00,190.56,0.26
1011.75,642.88,995.50,195.98,0.32
1012.12,643.12,1048.50,191.60,0.23
1011.62,643.12,1105.00,193.59,0.32
1011.50,643.25,1111.50,192.32,0.23
1011.75,643.12,1091.50,191.78,0.36
1011.38,643.25,1013.00,194.03,0.32
1012.25,643.50,1032.50,194.51,0.31
1012.38,643.38,959.50,196.08,0.19
1012.62,643.88,982.50,193.95,0.16
1012.88,644.00,1009.00,196.48,0.32
1013.12,643.62,932.00,195.34,0.24
1013.50,643.88,897.00,195.00,0.00
1013.38,644.12,942.50,192.25,0.40
1012.25,643.25,996.50,189.64,0.73
1012.50,643.50,1100.50,192.68,0.00
1012.62,642.75,1109.00,191.53,0.73
1012.12,643.12,1082.00,192.15,0.70
1011.88,643.12,983.50,196.43,0.39
1012.75,642.88,1118.00,187.55,0.83
1012.25,643.38,948.50,190.95,0.52
1013.00,643.62,1045.50,190.79,0.68
1012.38,643.50,1110.00,186.92,0.74
1011.88,643.12,1241.00,182.69,0.75
1011.88,643.00,1252.00,186.14,0.84
1011.88,643.75,1160.50,190.16,0.70
1011.88,642.62,1346.50,181.16,0.75
1012.12,642.25,1299.50,179.18,0.73
track_id:445
388.38,643.75,1198.00,208.17,0.15
388.75,644.00,3240.00,179.47,0.79
387.00,647.62,1378.00,189.78,0.54
388.75,644.12,1177.50,191.68,0.39
389.38,643.38,3100.00,182.25,0.87
384.62,646.38,1213.00,199.99,0.22
388.88,643.75,1195.50,200.15,0.43
389.38,643.75,1121.50,199.10,0.33
389.25,643.75,1152.50,201.55,0.46
389.62,644.12,1087.50,200.59,0.52
390.38,643.62,1109.00,200.79,0.23
390.25,644.25,1002.00,202.44,0.32
390.00,644.25,1103.00,199.94,0.22
390.38,643.38,1053.00,203.13,0.53
390.50,644.25,951.50,203.71,0.24
389.88,644.38,906.50,202.11,0.56
389.75,644.00,992.00,203.31,0.33
390.12,643.38,942.00,200.26,0.22
389.75,642.88,1051.50,201.77,0.32
389.50,643.00,969.00,199.81,0.28
389.62,643.38,928.00,199.07,0.40
389.50,642.88,981.50,201.69,0.53
389.75,642.88,1072.00,201.00,0.65
390.00,642.38,1151.00,196.39,0.61
389.62,642.38,1295.00,198.05,0.65
388.88,642.88,1354.50,188.90,0.12
388.38,642.12,1698.00,184.03,0.53
389.38,643.25,1263.50,194.43,0.61
389.62,643.12,1391.00,191.03,0.62
389.12,643.38,1317.00,193.89,0.55
track_id:446
324.00,642.12,1126.00,194.62,0.66
324.38,642.50,1068.00,197.30,0.70
324.38,642.12,1064.00,192.27,0.66
324.62,641.50,1058.50,188.66,0.73
325.12,641.75,1165.00,184.67,0.47
324.62,641.62,1069.00,184.88,0.67
324.62,641.62,1059.50,184.51,0.67
325.12,641.62,1183.50,180.19,0.69
325.25,641.62,1073.50,184.43,0.71
325.25,642.12,1196.00,180.64,0.72
325.50,641.75,1059.00,185.86,0.55
326.12,642.25,1017.50,186.98,0.76
325.75,642.38,972.50,187.29,0.72
325.88,642.00,934.00,188.44,0.77
326.00,642.38,931.50,193.66,0.74
325.12,642.00,992.00,193.13,0.73
325.38,641.88,910.50,194.92,0.75
325.75,641.62,956.00,187.49,0.61
325.62,641.25,968.50,193.84,0.71
325.00,641.50,946.50,191.56,0.73
325.38,641.62,978.50,191.77,0.72
325.25,641.12,1026.00,193.24,0.72
325.50,641.62,1023.00,192.82,0.75
325.88,641.50,933.00,191.34,0.70
325.12,641.62,921.00,199.93,0.83
325.00,642.12,940.00,195.41,0.81
324.38,642.00,1013.50,195.84,0.87
324.88,641.50,1071.50,194.76,0.84
325.38,641.50,998.00,193.99,0.82
324.88,641.50,1050.00,192.16,0.87
track_id:447
1003.00,640.62,1001.50,198.22,0.54
1002.88,640.88,993.50,198.92,0.16
1003.12,640.88,877.00,200.02,0.59
1003.25,640.50,850.00,198.71,0.55
1003.62,640.75,984.00,197.79,0.45
1003.25,640.25,987.00,198.85,0.58
1003.00,640.25,1012.00,196.17,0.41
1003.50,640.12,930.00,191.58,0.24
1003.75,640.25,922.00,195.39,0.47
1003.50,640.88,990.50,198.52,0.39
1004.25,640.50,912.00,198.36,0.20
1004.38,640.75,1002.00,196.20,0.59
1004.38,641.12,1079.00,189.34,0.76
1004.50,640.88,943.00,199.35,0.28
1005.12,640.50,850.50,201.55,0.24
1005.12,640.62,853.50,199.90,0.24
1004.38,640.75,846.50,199.69,0.24
1004.50,640.25,944.50,200.36,0.24
1004.75,639.88,984.00,195.49,0.32
1004.00,640.12,1002.50,197.03,0.70
1003.75,640.00,1136.00,195.18,0.76
1004.38,639.75,1154.00,194.48,0.55
1004.12,640.38,1150.50,197.77,0.66
1004.25,640.12,1152.50,194.52,0.53
1004.00,640.38,1031.00,199.68,0.53
1003.75,640.38,1235.00,193.00,0.59
1002.88,640.50,1171.00,195.16,0.56
1003.50,640.00,1383.00,187.45,0.75
1003.88,640.00,1233.50,191.66,0.60
1003.12,639.25,1219.50,190.20,0.61
track_id:448
807.38,640.38,1359.50,181.52,0.59
806.88,641.12,1183.50,192.87,0.61
807.38,640.62,1095.00,196.31,0.61
808.00,640.62,1213.50,189.79,0.71
808.50,641.00,1194.00,189.34,0.70
808.50,641.25,1208.00,192.08,0.75
807.75,641.12,1085.50,196.54,0.63
806.75,640.12,1017.00,198.93,0.60
806.38,639.50,944.00,197.53,0.52
806.50,639.88,991.50,198.16,0.53
807.38,639.25,976.50,199.85,0.47
808.12,639.88,928.50,200.82,0.46
807.25,639.50,849.50,201.86,0.24
807.75,638.62,811.00,199.59,0.23
808.12,638.50,798.00,203.08,0.42
808.12,638.88,832.50,201.92,0.35
807.88,638.62,791.50,202.89,0.21
808.38,638.75,833.50,204.56,0.24
810.62,638.62,867.50,204.54,0.38
809.88,638.00,902.50,204.32,0.38
810.38,637.50,865.00,202.97,0.51
810.12,637.12,779.00,201.84,0.29
810.38,637.50,761.50,202.83,0.52
811.75,637.50,915.50,202.51,0.66
813.25,638.25,945.50,203.92,0.71
816.12,638.62,847.00,200.26,0.70
816.12,638.38,773.00,198.20,0.64
817.00,638.75,904.00,192.96,0.80
816.88,638.62,995.50,195.95,0.84
818.12,637.50,787.50,195.67,0.47
track_id:449
217.88,637.00,1082.50,190.04,0.70
217.25,636.75,955.50,193.35,0.72
216.50,637.38,805.00,193.17,0.51
216.62,639.12,845.50,196.36,0.51
216.50,640.38,746.50,200.49,0.25
215.88,640.25,877.00,196.77,0.73
216.38,640.75,764.50,198.46,0.35
217.00,640.88,726.50,190.39,0.47
216.75,641.88,750.00,193.63,0.39
217.00,643.38,818.50,187.50,0.71
217.12,642.88,775.00,193.52,0.71
217.12,643.75,819.00,192.55,0.79
216.75,643.25,777.50,197.95,0.70
216.25,642.62,799.50,194.75,0.66
215.75,643.62,746.50,199.19,0.53
214.75,643.50,688.50,198.72,0.59
214.38,643.75,754.50,190.11,0.67
214.38,644.00,802.50,187.68,0.67
213.75,643.12,688.00,195.76,0.26
213.12,643.50,728.50,193.64,0.53
212.75,644.38,699.00,193.02,0.59
212.12,645.50,698.00,194.82,0.41
212.00,645.75,545.50,193.13,0.26
212.00,646.00,817.00,191.51,0.69
211.50,646.62,740.50,197.06,0.48
211.00,647.25,814.50,196.17,0.24
211.00,647.38,822.00,194.74,0.70
211.62,647.62,839.50,196.83,0.66
212.00,646.88,894.00,192.70,0.71
211.38,646.88,939.00,196.33,0.72
track_id:450
984.88,636.38,953.50,181.53,0.64
984.75,636.38,950.00,188.82,0.61
984.88,635.25,943.50,185.35,0.67
985.00,634.88,1057.50,178.14,0.82
985.50,635.38,929.50,186.26,0.71
985.00,636.50,894.00,188.65,0.46
985.12,637.38,901.00,193.13,0.64
985.25,637.12,826.50,191.43,0.00
985.12,636.88,831.50,188.21,0.24
985.62,637.00,798.50,194.17,0.42
986.00,636.75,840.50,188.57,0.44
986.25,637.25,774.50,195.33,0.48
986.38,636.88,742.00,194.04,0.42
986.62,636.88,768.00,191.41,0.57
986.62,637.00,731.50,191.42,0.53
986.62,637.12,752.50,193.14,0.53
986.12,637.12,816.50,191.03,0.68
986.12,637.25,759.00,191.07,0.48
986.00,636.38,782.50,192.11,0.52
985.75,636.62,798.00,194.91,0.40
986.25,636.75,769.00,192.42,0.60
986.00,636.38,782.00,192.40,0.39
986.00,637.00,738.00,187.89,0.64
986.25,636.88,746.50,195.23,0.57
985.75,637.12,762.00,192.23,0.60
985.12,637.25,744.00,187.87,0.00
984.75,636.50,879.00,192.16,0.24
985.12,636.50,837.50,192.06,0.41
985.12,636.62,895.50,191.14,0.33
984.75,636.25,847.50,187.68,0.21
track_id:452
594.00,634.50,1097.00,192.50,0.69
594.62,634.62,1035.00,196.21,0.45
594.38,634.38,989.00,192.50,0.37
595.38,633.62,917.50,198.05,0.59
596.38,634.38,890.50,199.22,0.51
596.38,635.00,958.50,194.73,0.52
595.75,634.25,1052.00,193.23,0.74
595.50,634.38,887.50,199.20,0.20
595.75,634.38,945.50,194.67,0.68
596.50,634.88,1075.00,185.95,0.63
597.00,633.62,987.00,192.68,0.50
597.00,634.25,937.50,195.01,0.61
597.00,634.38,874.00,195.10,0.77
597.25,634.12,787.00,195.04,0.36
595.00,632.00,940.50,184.48,0.24
596.75,635.88,942.50,186.90,0.81
595.62,633.38,790.50,192.71,0.66
596.00,633.38,766.00,196.15,0.60
595.38,632.50,789.50,193.43,0.71
594.38,633.00,827.50,192.48,0.65
594.75,632.88,817.00,189.78,0.70
594.62,633.62,1039.50,176.58,0.87
594.62,632.88,915.00,192.63,0.54
595.62,632.62,977.00,187.73,0.50
595.12,633.38,931.00,189.07,0.74
596.12,634.12,854.50,186.54,0.66
594.50,632.62,815.50,188.17,0.65
595.12,632.00,878.50,189.43,0.58
595.50,632.00,825.50,184.63,0.79
nan,nan,nan,nan,nan
track_id:453
584.00,633.00,2641.00,171.31,0.89
584.00,633.12,1179.50,179.52,0.90
588.50,632.50,964.00,187.90,0.84
589.00,631.75,1057.50,185.80,0.90
590.00,632.25,1115.50,187.65,0.93
589.62,632.62,1137.00,185.26,0.87
588.75,632.62,858.00,200.14,0.61
588.62,633.00,848.50,197.49,0.60
588.38,632.75,826.00,197.23,0.48
589.75,633.38,767.50,195.07,0.60
590.00,632.62,772.00,196.01,0.73
590.38,633.12,828.00,196.25,0.79
590.38,633.00,821.50,196.39,0.73
590.75,632.75,826.50,196.00,0.87
588.62,633.12,961.00,187.29,0.81
591.38,634.12,869.00,177.07,0.85
589.12,633.38,836.00,185.93,0.89
589.62,632.62,976.50,183.23,0.92
589.00,632.62,802.50,193.89,0.65
588.12,632.38,896.00,190.70,0.89
588.75,632.50,926.50,185.57,0.90
588.50,632.50,838.50,194.09,0.78
588.38,632.62,934.00,186.55,0.88
589.12,633.12,1048.00,184.98,0.92
588.88,632.62,997.50,190.42,0.91
589.12,633.25,874.50,193.63,0.80
588.25,633.00,953.00,183.40,0.91
589.00,633.00,1009.50,182.54,0.92
589.00,632.75,1161.50,175.85,0.88
nan,nan,nan,nan,nan
track_id:454
545.75,633.12,899.50,196.68,0.34
546.50,633.62,819.50,198.49,0.41
547.25,633.25,791.00,197.88,0.34
548.12,632.75,800.50,193.52,0.21
548.62,633.00,762.50,194.17,0.45
548.12,633.12,893.00,193.00,0.61
547.50,632.88,801.00,192.64,0.47
547.50,632.62,750.50,199.01,0.42
547.25,632.25,744.00,198.02,0.35
547.50,632.50,823.50,189.26,0.41
547.75,632.25,759.00,194.20,0.00
547.75,632.50,841.00,196.18,0.61
547.38,632.50,763.50,197.65,0.44
547.25,631.75,820.50,192.51,0.65
546.25,632.12,863.00,190.17,0.67
545.75,632.50,916.00,191.98,0.56
545.12,632.00,823.50,191.91,0.55
545.50,631.75,833.50,192.61,0.63
544.88,631.25,826.00,192.87,0.42
544.88,632.00,707.50,193.19,0.61
545.88,631.75,716.50,193.49,0.74
546.38,631.25,768.50,198.61,0.64
544.75,632.00,919.50,190.73,0.84
545.62,632.12,852.00,192.31,0.80
546.38,632.50,704.50,195.20,0.56
546.12,632.88,773.00,196.24,0.76
545.25,632.38,878.50,194.60,0.84
545.38,632.38,952.00,189.10,0.83
545.00,631.62,899.50,191.26,0.77
544.50,631.50,1064.00,189.04,0.87
track_id:455
463.88,633.00,1076.50,204.15,0.41
463.62,633.00,933.00,201.75,0.53
464.62,632.88,828.00,200.25,0.52
464.38,631.62,724.50,196.19,0.25
464.25,631.38,701.00,202.23,0.26
464.25,631.50,826.00,196.93,0.46
463.62,631.12,828.50,197.64,0.62
464.12,630.25,708.50,196.61,0.00
464.25,631.38,735.50,200.33,0.53
464.25,630.12,706.00,199.12,0.58
463.75,630.38,781.00,196.75,0.48
461.50,628.62,799.00,196.79,0.34
460.75,628.50,809.00,199.09,0.52
461.50,629.00,825.00,196.36,0.48
462.38,628.12,835.00,197.21,0.47
462.75,629.25,942.50,198.58,0.50
462.00,628.12,745.00,199.62,0.54
462.12,628.75,731.00,196.72,0.41
461.12,628.00,761.50,192.30,0.62
460.25,627.25,765.00,198.05,0.42
460.62,627.38,844.00,197.45,0.70
461.25,628.12,804.00,195.43,0.29
462.12,628.62,649.50,199.22,0.49
463.25,628.50,698.50,197.44,0.64
462.88,629.12,683.00,195.80,0.56
463.75,630.12,796.00,194.95,0.78
464.38,631.50,1006.00,195.04,0.88
466.00,632.38,837.50,189.97,0.82
466.62,634.50,921.00,189.59,0.81
466.50,633.88,847.00,196.16,0.77
track_id:456
437.25,631.88,1076.00,203.72,0.56
437.12,632.25,1055.50,202.94,0.73
437.88,632.12,988.50,201.99,0.50
438.00,631.12,1021.50,197.24,0.57
438.12,631.00,1027.00,195.83,0.27
437.38,630.75,1013.00,201.11,0.60
437.50,630.50,1095.00,193.88,0.67
438.00,630.38,1200.00,184.52,0.70
437.50,629.75,1147.50,192.58,0.00
438.00,630.25,1258.00,181.05,0.73
438.25,629.38,1103.00,195.62,0.67
438.12,629.88,1134.50,191.78,0.82
437.88,629.88,1106.50,192.21,0.86
438.12,629.25,1041.00,189.22,0.66
438.50,629.12,1160.00,187.79,0.74
438.12,629.75,1111.00,196.46,0.77
438.50,628.88,1006.50,192.26,0.55
438.62,629.00,952.00,193.84,0.72
438.00,628.88,978.00,195.29,0.72
437.38,628.25,1014.50,196.45,0.82
437.62,628.75,982.00,192.95,0.80
437.25,628.38,926.00,192.07,0.62
438.00,629.38,1123.50,194.70,0.79
439.12,628.75,1068.00,192.62,0.72
438.12,628.75,948.50,195.79,0.33
438.50,629.88,1013.00,190.88,0.32
438.75,629.75,1046.50,193.61,0.00
439.75,629.88,962.00,197.93,0.54
440.12,629.50,1242.50,186.79,0.76
439.75,630.00,1087.00,193.91,0.44
track_id:457
605.00,630.88,1084.50,195.21,0.74
604.00,631.00,1011.00,202.07,0.74
604.50,630.50,967.00,197.51,0.75
605.12,630.12,859.50,194.87,0.69
606.00,629.12,820.00,197.38,0.71
605.75,629.50,814.50,198.36,0.71
605.38,630.00,796.50,195.44,0.55
605.62,629.75,817.50,193.17,0.44
605.25,629.75,761.50,200.03,0.48
606.38,630.00,852.50,197.21,0.57
606.38,629.00,827.00,195.04,0.54
606.00,630.00,829.00,195.65,0.55
607.12,629.00,845.50,194.60,0.59
607.38,629.12,1515.00,181.66,0.88
603.38,631.12,757.50,198.65,0.57
605.25,629.88,786.50,196.28,0.42
605.75,630.38,778.00,199.40,0.52
605.62,630.12,821.00,194.40,0.64
604.12,629.12,791.00,200.92,0.25
603.50,629.38,743.50,199.63,0.25
604.25,629.62,823.50,194.15,0.57
603.62,629.75,852.00,193.14,0.76
603.25,629.50,822.00,196.90,0.65
603.62,629.50,811.00,193.54,0.65
604.00,630.00,911.00,191.52,0.77
604.25,630.25,821.00,194.73,0.82
603.75,629.88,862.50,193.21,0.80
604.38,629.50,960.00,194.14,0.84
604.38,629.62,922.50,193.95,0.79
604.00,629.75,900.00,196.36,0.79
track_id:459
777.38,631.00,1525.00,186.44,0.85
777.12,632.38,1741.50,183.70,0.92
777.50,630.75,1608.00,183.80,0.91
778.50,631.88,1581.00,183.04,0.92
779.12,631.12,1737.50,174.11,0.89
779.38,631.50,1706.00,172.93,0.89
778.50,630.88,1505.50,186.52,0.78
777.12,630.50,1184.50,197.01,0.69
777.12,629.50,1423.00,191.33,0.83
776.12,629.75,1276.50,196.51,0.89
777.88,629.25,1381.50,189.89,0.89
779.25,631.00,1204.50,196.41,0.79
779.00,630.88,1112.00,197.91,0.74
779.00,629.62,1136.00,197.92,0.52
779.00,630.00,1076.00,197.19,0.62
778.75,630.75,993.00,200.06,0.39
779.25,630.88,1108.00,196.53,0.44
779.50,630.38,1062.50,192.01,0.48
782.00,631.50,1863.50,169.84,0.28
780.62,632.12,1468.50,184.16,0.45
780.00,631.25,1239.50,193.58,0.62
780.00,630.12,1022.00,195.75,0.45
780.00,630.50,1148.50,193.94,0.57
780.75,630.50,1196.00,193.85,0.55
780.62,630.88,1161.00,196.04,0.32
781.38,632.25,1205.00,189.21,0.29
781.25,631.88,1274.00,190.34,0.38
782.00,631.75,1179.00,191.57,0.38
782.12,631.50,1366.00,189.34,0.46
781.50,631.62,1175.00,196.24,0.54
track_id:460
801.12,629.12,1153.50,203.27,0.28
800.62,630.88,1092.00,200.83,0.38
801.38,629.50,1082.00,197.71,0.55
801.38,629.38,995.50,200.02,0.34
802.25,630.25,1112.00,197.83,0.27
802.12,630.00,955.50,201.46,0.43
801.62,629.88,932.50,201.94,0.00
800.88,630.00,1109.00,197.59,0.62
800.62,629.00,1035.00,205.82,0.00
800.75,629.12,923.50,201.64,0.34
801.50,628.38,1094.50,197.07,0.22
801.88,629.00,876.50,203.93,0.38
801.12,628.75,1012.00,202.24,0.42
801.50,627.62,1153.00,194.42,0.76
802.00,627.62,863.50,203.70,0.40
801.75,628.50,786.50,201.19,0.36
801.12,628.12,982.50,201.73,0.44
801.50,627.88,924.50,199.79,0.41
803.25,627.75,994.00,201.61,0.64
803.12,627.25,1013.50,192.59,0.76
803.88,626.50,940.00,199.65,0.70
802.75,625.88,902.50,194.09,0.75
803.00,626.62,991.00,204.06,0.57
804.50,627.00,1163.00,204.31,0.78
805.38,627.50,1401.00,199.98,0.84
807.75,627.12,1310.50,200.59,0.75
808.25,626.25,1183.00,199.70,0.77
808.12,626.62,1187.00,199.76,0.79
808.62,627.25,1322.50,191.60,0.91
809.12,627.50,1119.50,200.99,0.84
track_id:462
552.50,628.12,1175.00,200.48,0.63
552.75,628.12,1044.00,199.29,0.39
552.88,628.12,965.50,200.60,0.34
553.62,627.88,989.50,196.03,0.28
554.25,627.62,1025.50,190.86,0.42
553.75,627.62,1118.00,189.80,0.53
552.88,627.88,1015.00,192.16,0.57
553.25,627.88,1036.50,191.60,0.39
553.12,627.75,1108.00,186.19,0.22
553.25,627.88,1046.00,188.92,0.44
554.00,627.25,1123.00,192.75,0.00
554.12,627.88,1071.00,191.91,0.72
553.62,628.00,1032.50,195.42,0.63
553.88,627.38,1003.50,191.75,0.32
553.12,627.75,1162.50,189.56,0.61
553.12,628.00,1128.00,194.95,0.32
552.38,627.50,991.50,198.19,0.39
552.25,627.50,925.50,195.78,0.40
551.88,627.00,1066.00,196.81,0.53
551.50,627.12,1198.50,188.63,0.79
552.38,627.12,1054.50,196.92,0.78
553.00,626.88,1023.50,202.84,0.77
552.75,628.12,1439.00,176.66,0.57
553.50,627.62,1155.00,193.19,0.70
553.12,628.00,1079.00,193.85,0.84
552.88,627.75,1194.50,187.25,0.88
552.25,627.50,1225.50,186.45,0.89
552.12,627.88,1329.00,182.32,0.79
552.12,627.25,1384.00,173.96,0.78
552.38,627.62,1279.50,183.61,0.61
track_id:463
814.62,626.50,1427.00,198.73,0.53
814.25,627.12,1310.50,196.35,0.22
814.62,626.50,1191.00,198.45,0.31
815.25,626.62,977.50,201.18,0.43
816.00,626.38,1121.50,196.96,0.33
815.88,626.75,1172.50,200.17,0.52
815.00,626.62,1337.00,193.67,0.33
815.00,626.25,1400.50,191.90,0.22
814.62,625.88,1124.00,197.64,0.00
815.00,625.88,1169.00,193.20,0.52
815.25,625.25,998.00,201.78,0.33
816.25,625.38,1062.50,195.35,0.34
814.75,625.00,944.50,201.42,0.56
815.50,624.25,879.00,204.16,0.55
816.12,624.12,852.00,202.77,0.46
816.00,624.50,884.00,203.70,0.71
815.50,624.38,871.50,202.29,0.60
815.75,624.12,910.50,200.04,0.20
816.75,624.12,1105.00,197.41,0.80
815.50,623.12,1304.00,203.81,0.86
